timestamps,eeg_1,eeg_2,eeg_3,eeg_4
1756366725.285334,4.39453125,7.8125,-26.85546875,-38.0859375
1756366725.2890265,-17.578125,3.41796875,-11.23046875,-20.99609375
1756366725.292719,-42.96875,-4.8828125,-7.32421875,-17.08984375
1756366725.2964113,-39.55078125,-15.625,-13.18359375,-36.62109375
1756366725.3001037,9.27734375,-18.06640625,-7.32421875,-31.25
1756366725.303796,1.953125,-1.46484375,-6.34765625,-30.2734375
1756366725.3063123,-80.078125,1.46484375,-16.6015625,-23.4375
1756366725.3088286,-101.07421875,8.7890625,-12.6953125,-36.62109375
1756366725.3113449,-28.3203125,13.18359375,-12.6953125,-45.41015625
1756366725.3138611,18.06640625,-4.39453125,-20.99609375,-32.2265625
1756366725.3163774,-55.17578125,-13.18359375,-15.625,-53.22265625
1756366725.3188937,-90.33203125,-15.625,-18.5546875,-60.546875
1756366725.32141,-19.53125,-13.18359375,-21.484375,-45.41015625
1756366725.3239262,17.578125,-24.90234375,-27.34375,-48.828125
1756366725.3264425,-37.109375,-22.94921875,-29.78515625,-45.41015625
1756366725.3289587,-75.68359375,-4.8828125,-17.08984375,-30.76171875
1756366725.331475,-38.57421875,-12.20703125,-12.20703125,-21.484375
1756366725.3339913,-12.6953125,-26.3671875,-8.7890625,-27.83203125
1756366725.33786,-28.80859375,-3.90625,-14.6484375,-25.390625
1756366725.3417292,-62.98828125,1.46484375,-17.578125,-7.8125
1756366725.345598,-39.55078125,-5.37109375,-6.8359375,-1.953125
1756366725.349467,30.2734375,0.48828125,1.46484375,-6.8359375
1756366725.353336,11.71875,0.0,-9.27734375,-26.85546875
1756366725.357205,-64.453125,0.9765625,-23.92578125,-43.9453125
1756366725.3610735,-91.796875,11.23046875,-17.578125,-37.109375
1756366725.3649426,0.48828125,1.46484375,-0.48828125,-5.859375
1756366725.3688116,40.0390625,-8.7890625,1.953125,7.8125
1756366725.3726804,-48.33984375,-2.44140625,-4.39453125,-1.953125
1756366725.3765495,-72.75390625,-0.9765625,12.20703125,-19.04296875
1756366725.3804183,-12.20703125,4.8828125,17.08984375,-27.34375
1756366725.3841054,31.25,-0.48828125,12.6953125,-28.3203125
1756366725.3877926,-17.08984375,-7.8125,20.5078125,-32.2265625
1756366725.39148,-71.2890625,-2.44140625,15.625,-26.85546875
1756366725.395167,-30.2734375,6.34765625,5.37109375,-25.87890625
1756366725.3988545,29.78515625,5.859375,14.6484375,-22.94921875
1756366725.4025416,-3.90625,7.32421875,17.08984375,-13.18359375
1756366725.4062288,-65.91796875,5.37109375,17.578125,-13.671875
1756366725.409916,-41.015625,-2.9296875,20.99609375,-13.18359375
1756366725.413603,10.25390625,3.41796875,24.90234375,-6.8359375
1756366725.4172902,3.90625,14.6484375,20.99609375,-5.37109375
1756366725.4209776,-39.0625,11.23046875,12.20703125,-13.671875
1756366725.4246647,-44.43359375,8.30078125,13.671875,-14.16015625
1756366725.4295382,24.90234375,4.8828125,20.5078125,-10.25390625
1756366725.4344118,59.08203125,6.34765625,3.90625,-8.7890625
1756366725.4392853,-15.13671875,-1.953125,-0.9765625,-11.71875
1756366725.444159,-62.01171875,-6.34765625,18.06640625,-19.53125
1756366725.4490323,-0.9765625,-6.8359375,18.5546875,-20.5078125
1756366725.453906,52.734375,-8.30078125,8.30078125,-15.625
1756366725.4587796,16.6015625,2.44140625,1.953125,-10.7421875
1756366725.463653,-45.8984375,10.7421875,4.8828125,-27.83203125
1756366725.4685268,-30.76171875,15.13671875,14.16015625,-31.25
1756366725.4734004,29.296875,20.01953125,9.27734375,-13.18359375
1756366725.478274,10.7421875,21.97265625,-6.34765625,-22.4609375
1756366725.4831474,-68.84765625,20.99609375,-6.8359375,-41.9921875
1756366725.4880376,-53.22265625,11.23046875,8.30078125,-35.15625
1756366725.492928,20.99609375,14.6484375,13.671875,-11.71875
1756366725.4978182,28.80859375,-0.9765625,-7.32421875,-16.6015625
1756366725.5027084,-33.203125,-22.4609375,-5.859375,-23.4375
1756366725.5075989,-44.921875,2.9296875,17.578125,-22.94921875
1756366725.512489,4.39453125,20.5078125,24.90234375,-9.765625
1756366725.5173793,23.4375,24.4140625,18.5546875,-2.44140625
1756366725.5222695,-16.6015625,18.06640625,11.23046875,-23.4375
1756366725.52716,-50.29296875,19.04296875,10.25390625,-24.90234375
1756366725.53205,-2.44140625,18.5546875,9.27734375,-8.30078125
1756366725.5369406,46.875,17.578125,10.25390625,-1.953125
1756366725.5418308,7.8125,13.671875,8.30078125,-10.7421875
1756366725.5445063,-48.828125,9.765625,-3.41796875,-21.484375
1756366725.5471826,-23.4375,9.27734375,-1.953125,-14.6484375
